time,altitude_true,velocity_true,acceleration_true,mass,pressure_true,accel_true_x,accel_true_y,accel_true_z,gyro_true_x,gyro_true_y,gyro_true_z,q_x,q_y,q_z,q_w
47.30946189237848,2563.5542526014056,-16.676923940789152,-5.044859488624148e-11,20.837721428571427,740.8851093868328,2.174666081937785,3.4837215398367984,-8.909018557952177,-0.005173928185683247,-0.005776123239542681,0.015666997152455932,0.1771897832510253,-0.12052121339120096,0.038329019647570926,0.9760170613708673
47.31946389277856,2563.3874833619975,-16.67692394078965,-4.98539106087818e-11,20.837721428571427,740.9006573059011,2.1746332132075668,3.4835948168032647,-8.90907613287338,-0.005243886132460994,-0.0057528414592451045,0.0156557294486529,0.177172523695987,-0.12053441214611611,0.038413677517505046,0.976015236415583
47.329465893178636,2563.2207141225895,-16.676923940790143,-4.9268774014675824e-11,20.837721428571427,740.9162054891697,2.1745986877328547,3.483461607862135,-8.90913664587247,-0.005313806952580535,-0.005729515818584155,0.015644315221510743,0.17715491916883153,-0.12054749283064517,0.038498300867526376,0.9760134821900995
47.33946789357872,2563.0539448831814,-16.67692394079063,-4.8689093239629114e-11,20.837721428571427,740.9317539366427,2.174562507833979,3.483321912668711,-8.909200096147806,-0.005383690378008364,-0.005706146346148766,0.01563275455666443,0.17713696978157867,-0.12056045533696096,0.038582888927612746,0.9760117987132861
47.3494698939788,2562.8871756437734,-16.67692394079111,-4.811623223840649e-11,20.837721428571427,740.9473026483233,2.174524675825857,3.4831757308990756,-8.909266482872999,-0.005453536141102502,-0.00568273307108316,0.015621047540996545,0.1771186756475741,-0.1205732995573275,0.038667440928025126,0.9760101860036022
47.35947189437888,2562.7204064043653,-16.676923940791585,-4.755155496577275e-11,20.837721428571427,740.9628516242147,2.1744851940179326,3.48302306225011,-8.909335805196909,-0.005523343974599828,-0.005659276023131769,0.015609194262619246,0.17710003688148845,-0.12058602538410157,0.03875195609931441,0.9760086440790969
47.369473894778956,2562.5536371649573,-16.676923940792054,-4.699096955743346e-11,20.837721428571427,740.9784008643207,2.1744440647141166,3.4828639064395044,-8.909408062243672,-0.005593113611650094,-0.0056357752325851196,0.015597194810897162,0.17708105359931597,-0.12059863270973403,0.03883643367232821,0.9760071729574091
47.37947589517904,2562.3868679255493,-16.67692394079252,-4.643993183244789e-11,20.837721428571427,740.9939503686448,2.1744012902127268,3.4826982632057786,-8.909483253112711,-0.005662844785764908,-0.0056122307303244105,0.015585049276415464,0.1770617259183737,-0.12061112142677134,0.038920872878217626,0.9760057726557672
47.38947789557912,2562.2200986861412,-16.676923940792978,-4.589298597175675e-11,20.837721428571427,741.0095001371895,2.174356872806428,3.482526132308294,-8.90956137687876,-0.005732537230902228,-0.005588642547782138,0.015572757751013196,0.17704205395730002,-0.12062349142785687,0.03900527294844403,0.9760044431909886
47.3994798959792,2562.053329446733,-16.676923940793433,-4.53528598848897e-11,20.837721428571427,741.0250501699596,2.1743108147821726,3.482347513527271,-8.90964243259187,-0.005802190681375451,-0.005565010716983373,0.015560320327747857,0.1770220378360537,-0.12063574260573244,0.03908963311478582,0.9760031845794797
47.409481896379276,2561.886560207325,-16.67692394079388,-4.4818189617081915e-11,20.837721428571427,741.0406004669578,2.1742631184211376,3.4821624066637993,-8.909726419277435,-0.00587180487192177,-0.005541335270510907,0.015547737100923175,0.17700167767591263,-0.12064787485323965,0.03917395260934518,0.9760019968372351
47.41948389677936,2561.719790967917,-16.676923940794325,-4.429170307786302e-11,20.837721428571427,741.0561510281872,2.174213785998672,3.4819708115398624,-8.909813335936214,-0.0059413795376633115,-0.005517616241518771,0.015535008166080088,0.17698097359947282,-0.12065988806332135,0.03925823066455493,0.9760008799798381
47.42948589717944,2561.553021728509,-16.67692394079476,-4.3769308402938575e-11,20.837721428571427,741.071701853652,2.174162819784227,3.4817727279983415,-8.909903181544326,-0.006010914414138021,-0.0054938536637338066,0.015522133619985638,0.1769599257306471,-0.12067178212902305,0.039342466513185174,0.9759998340224596
47.43948789757952,2561.386252489101,-16.676923940795195,-4.325509745660303e-11,20.837721428571427,741.0872529433549,2.1741102220413073,3.4815681559030405,-8.909995955053295,-0.0060804092372517705,-0.005470047571460169,0.015509113560646139,0.17693853419466404,-0.12068355694349431,0.039426659388350146,0.9759988589798583
47.449489897979596,2561.219483249693,-16.67692394079562,-4.274497837456192e-11,20.837721428571427,741.1028042973002,2.174055995027405,3.4813570951386974,-8.910091655390058,-0.006149863743349497,-0.005446197999550357,0.01549594808729056,0.17691679911806682,-0.1206952123999902,0.03951080852351491,0.9759979548663804
